Station ID,Station,Longitude,Latitude,# of Docks,City
92,Saunalahdentie,24.879165200074,60.192666528523205,8,Helsinki
93,Torpanranta,24.871396300761102,60.194835800852005,16,Helsinki
94,Laajalahden aukio,24.876301264426303,60.1978706099889,20,Helsinki
95,Munkkiniemen aukio,24.884019388453,60.1967237938909,18,Helsinki
96,Huopalahdentie,24.883576486575798,60.1997329281553,20,Helsinki
98,Ulvilantie,24.8708784784715,60.20386872285171,12,Helsinki
99,Muusantori,24.855954400831,60.20711930076071,12,Helsinki
100,Teljäntie,24.8686567195812,60.209690437525204,12,Helsinki
101,Munkkivuori Shopping Center,24.879806603501102,60.2059834226299,24,Helsinki
103,Vihdintie,24.889520900812396,60.20892500097771,16,Helsinki
104,Kriikunakuja,24.8916816998734,60.2056785010674,16,Helsinki
105,Tilkantori,24.893366025460896,60.2027829040675,16,Helsinki
106,Korppaanmäentie,24.898929699375895,60.20347350101171,16,Helsinki
107,Tenholantie,24.905436795703697,60.2023774139178,18,Helsinki
108,Radiokatu,24.917930809194,60.204483425884106,14,Helsinki
109,Hertanmäenkatu,24.922739304278398,60.2023538689269,20,Helsinki
110,Maistraatintori,24.924245816708698,60.200090385890796,14,Helsinki
111,Esterinportti,24.9267808000544,60.19757240066689,20,Helsinki
112,Rautatieläisenkatu,24.9332721002286,60.201438200765,22,Helsinki
113,Pasila railway station,24.932799079032897,60.19821086679401,40,Helsinki
114,Ratapihantie,24.936633254231,60.1964208245286,20,Helsinki
115,Venttiilikuja,24.941522560234,60.19419152918879,16,Helsinki
116,Linnanmäki Amusement Park,24.940159299597003,60.1911411011197,32,Helsinki
117,Brahen puistikko,24.948125700187397,60.1896658073144,12,Helsinki
118,Fleminginkatu,24.952206700403,60.189525324475795,22,Helsinki
119,Gebhardinaukio,24.955177,60.19118,20,Helsinki
120,Mäkelänkatu,24.9633904702177,60.189635999524604,28,Helsinki
121,Vilhonvuorenkatu,24.967854123638396,60.18645531168529,16,Helsinki
122,Lintulahdenkatu,24.962063375375,60.183680920707104,24,Helsinki
123,Näkinsilta,24.9554449266323,60.1797502177879,24,Helsinki
124,Isoisänsilta,24.9817926053224,60.1826518210993,18,Helsinki
125,Arielinkatu,24.9787769470451,60.1848393825455,20,Helsinki
126,Kalasatama (M),24.977153892421303,60.1875308514912,24,Helsinki
127,Teurastamo,24.97115665034,60.189694592528,30,Helsinki
128,Päijänteentie,24.9642238002847,60.192057600755795,14,Helsinki
129,Pernajantie,24.9579782365197,60.1942276114153,20,Helsinki
130,Teollisuuskatu,24.9487523997733,60.1934740191076,18,Helsinki
131,Elimäenkatu,24.947629045158703,60.1962195713342,24,Helsinki
132,Hollolantie,24.9546058093256,60.1958861973803,12,Helsinki
133,Paavalinpuisto,24.9614401060514,60.197479815596196,22,Helsinki
134,Haukilahdenkatu,24.9676238234159,60.1985339049846,26,Helsinki
135,Velodrominrinne,24.9441912064597,60.2010023057281,12,Helsinki
136,Sofianlehdonkatu,24.951363599283106,60.203272100911505,12,Helsinki
137,Arabia Shopping Center,24.966571824011897,60.2027696406573,30,Helsinki
138,Arabiankatu,24.977079012196103,60.2064915656779,22,Helsinki
139,Muotoilijankatu,24.979682,60.209796,16,Helsinki
140,Verkatehtaanpuisto,24.9797491905265,60.2136895246488,14,Helsinki
141,Intiankatu,24.967624641106,60.20784023645571,16,Helsinki
142,Koskelantie,24.9464922066165,60.2087501979848,14,Helsinki
143,Kuikkarinne,24.869429786145,60.157095996608106,12,Helsinki
144,Käpyläntie,24.958810800008997,60.2139043005618,14,Helsinki
145,Pohjolankatu,24.943796400567003,60.213421000595105,12,Helsinki
146,Pohjolanaukio,24.954359778594398,60.217178759019205,16,Helsinki
147,Käpylä station,24.947949915225,60.22080331658321,14,Helsinki
148,Juhana Herttuan tie,24.966452258621803,60.2185249107568,16,Helsinki
149,Toinen linja,24.944568511211,60.1830010014164,22,Helsinki
150,Töölönlahden puisto,24.9334651536092,60.1769901768536,28,Helsinki
161,Eteläesplanadi,24.9471504600594,60.1671998543985,34,Helsinki
162,Leppäsuonaukio,24.9265784464224,60.169584623927,28,Helsinki
163,Lehtisaarentie,24.8504396679317,60.1818132200983,12,Helsinki
200,West Terminal,24.915213543121702,60.150473040821296,24,Helsinki
201,Länsisatamankuja,24.9120911686537,60.1569515055722,14,Helsinki
202,Merihaka,24.958528544667896,60.1780749193196,16,Helsinki
203,Opastinsilta,24.9381525773314,60.199265773997794,40,Helsinki
204,A.I. Virtasen aukio,24.9620788508105,60.205541825607206,24,Helsinki
205,Ilmala Station,24.9222198886661,60.206626438509,16,Helsinki
206,Ruskeasuo depot,24.8986678907755,60.2076799602835,14,Helsinki
207,Vanha Viertotie,24.881660253572303,60.2110752969599,16,Helsinki
208,Valimotie,24.8765290693424,60.2159693310577,24,Helsinki
209,Takomotie,24.871046468646696,60.2178996331627,14,Helsinki
210,Pajamäki,24.855674383285898,60.2188213263944,12,Helsinki
211,Haagan tori,24.8989300570329,60.212111589475406,16,Helsinki
212,Tunnelitie,24.8995694064157,60.2166149422354,14,Helsinki
213,Huopalahti Station,24.895057736904697,60.218096144558004,20,Helsinki
214,Valimo Station,24.875844398505002,60.222302260211706,20,Helsinki
215,Pitäjänmäki Station,24.8586292857932,60.224309102205,16,Helsinki
216,Jännetie,24.8535714903001,60.22675759355471,12,Helsinki
217,Marttila,24.873213304942198,60.227149817412204,16,Helsinki
218,Pohjois-Haaga Station,24.883080637270304,60.23007171302711,16,Helsinki
219,Näyttelijäntie,24.8875470407423,60.232864105041706,16,Helsinki
220,Ida Aalbergin tie,24.8919840907452,60.2293972548317,18,Helsinki
221,Thalianaukio,24.8947958642764,60.2253423196494,14,Helsinki
222,Huovitie,24.903286646657,60.22197553601249,12,Helsinki
223,Hämeenlinnanväylä,24.9028322456728,60.2274510762347,14,Helsinki
224,Vesakkotie,24.926615382648002,60.227959524128195,12,Helsinki
225,Maunula,24.9325030021005,60.2303828883575,16,Helsinki
226,Lepolantie,24.9286046557083,60.239085411705204,14,Helsinki
227,Kylävoudintie,24.9525612440735,60.2244037853304,14,Helsinki
228,Kustaankartano,24.948765162196697,60.230702870570795,20,Helsinki
229,Käskynhaltijantie,24.9579341169413,60.2332319517011,18,Helsinki
230,Mäkitorpantie,24.9626611159549,60.2301674747286,18,Helsinki
231,Siltavoudintie,24.9649692401002,60.2337172280165,16,Helsinki
232,Oulunkylä Station,24.9667185624346,60.2291001633593,14,Helsinki
233,Kirkkoherrantie,24.9728193757838,60.224930366181,10,Helsinki
234,Otto Brandtin tie,24.978138918168998,60.2317840662646,20,Helsinki
235,Katariina Saksilaisen katu,24.9844208812222,60.2172068273415,16,Helsinki
236,Hernepellontie,24.9886129703083,60.22424126959889,14,Helsinki
237,Aulangontie,24.998580420159698,60.2302596402992,16,Helsinki
238,Pihlajamäki,25.0103139042598,60.2345785721774,16,Helsinki
239,Viikki Science Park,25.010048401642898,60.2275394243354,28,Helsinki
240,Viikki Teacher Training School,25.0275940265589,60.227464975372705,20,Helsinki
241,Agronominkatu,25.0328574018928,60.2340530108661,24,Helsinki
242,Von Daehnin katu,25.043617884711498,60.230344360100005,14,Helsinki
243,Mustikkamaa,24.992105405271502,60.1818444005247,20,Helsinki
244,Relanderinaukio,25.005807912545098,60.1858547419242,16,Helsinki
245,Kulosaari (M),25.006566530787698,60.1889500897585,16,Helsinki
246,Tupasaarentie,25.015328977922103,60.1878871313958,12,Helsinki
247,Haakoninlahdenkatu,25.0208609553506,60.168868559450296,16,Helsinki
248,Gunillantie,25.033012237104398,60.171993859850595,16,Helsinki
249,Isosaarentie,25.0450147987505,60.1755055081917,14,Helsinki
250,Reiherintie,25.0474962642386,60.167730503977396,12,Helsinki
251,Laajasalo shopping center,25.051912012137198,60.18000915899779,16,Helsinki
252,Humalniementie,25.053060355575102,60.1837062969261,14,Helsinki
253,Tammisalon aukio,25.061060437888603,60.191663654839495,20,Helsinki
254,Agnetankuja,25.0365006704004,60.1872113545226,16,Helsinki
255,Laivalahden puistotie,25.031324243541697,60.1879616987442,16,Helsinki
256,Herttoniemenranta,25.026107489548103,60.190224126600505,14,Helsinki
257,Margareetankuja,25.037226711038,60.191026757269,14,Helsinki
258,Abraham Wetterin tie,25.0426533906377,60.19276620826321,16,Helsinki
259,Petter Wetterin tie,25.0310806077185,60.1931500074061,20,Helsinki
260,Herttoniemi (M),25.028907435731302,60.194624609233294,24,Helsinki
261,Asentajanpuisto,25.042458286529303,60.1991534930025,16,Helsinki
262,Siilitie (M),25.045149907769197,60.2059412914274,22,Helsinki
263,Herttoniemi Church,25.0322254160114,60.198472102490996,16,Helsinki
264,Eränkävijäntori,25.033625532716197,60.2045796306668,16,Helsinki
265,Siilitie 9,25.037526807441896,60.209453154298295,16,Helsinki
266,Siilitie 13,25.0438403800838,60.2150937055408,14,Helsinki
267,Roihupelto,25.055087801473103,60.2093671318647,16,Helsinki
268,Porolahti school,25.053580944712,60.1955237434688,18,Helsinki
269,Peukaloisentie,25.058546921170503,60.198708295699504,12,Helsinki
270,Tulisuontie,25.0600755207066,60.2020741857322,16,Helsinki
271,Prinsessantie,25.0598633466827,60.206294322236296,16,Helsinki
272,Marjaniementie,25.076069360707898,60.2043248928675,16,Helsinki
273,Kauppakartanonkuja,25.079154813762397,60.2070974617271,16,Helsinki
274,Voikukantie,25.0867813029404,60.20901596343511,16,Helsinki
275,Itäkeskus (M),25.075974443337998,60.209618629851704,28,Helsinki
276,Puotinharju,25.0824161004376,60.2125560347192,24,Helsinki
277,Marjaniemi,25.0863443649104,60.203619938505106,14,Helsinki
278,Puotilantie,25.1004180257132,60.209078795216506,14,Helsinki
279,Puotinkylä Manor,25.1062099916088,60.2125374502585,16,Helsinki
280,Puotila shopping center,25.0955595128971,60.2127005724547,14,Helsinki
281,Puotila (M),25.0910915854205,60.2148243060291,20,Helsinki
282,Karhulantie,25.1022019197015,60.2187064357628,12,Helsinki
283,Alakiventie,25.077282232558304,60.21983979323001,14,Helsinki
284,Myllypuro (M),25.075390168583997,60.2240882638379,28,Helsinki
285,Orpaanporras,25.065417821422702,60.2235488382376,14,Helsinki
286,Mamsellimyllynkatu,25.059103072308,60.2182457850759,16,Helsinki
290,Vallilan varikko,24.9628231422152,60.1952459547863,20,Helsinki
291,Itäkeskus Metrovarikko,25.065781819034,60.2114607435212,18,Helsinki
292,Koskelan varikko,24.969857119355,60.212587299557505,16,Helsinki
293,Korkeasaari,24.9825269338027,60.1799061407845,16,Helsinki
501,Hanasaari,24.840319,60.16582,10,Espoo
503,Keilalahti,24.827467000000002,60.171524,28,Espoo
505,Westendinasema,24.805757999999997,60.168266,16,Espoo
507,Golfpolku,24.796135999999997,60.16814300000001,16,Espoo
509,Revontulentie,24.802938,60.171551,30,Espoo
511,Sateentie,24.810688,60.173424,18,Espoo
513,Hakalehto,24.79139,60.173567000000006,24,Espoo
515,Oravannahkatori,24.792559,60.175768999999995,16,Espoo
517,Länsituuli,24.802049,60.175357999999996,24,Espoo
518,Tuulimäki,24.806051,60.17414399999999,18,Espoo
519,Tapionaukio,24.805825,60.176168000000004,26,Espoo
521,Kulttuuriaukio,24.803942000000003,60.177588,30,Espoo
523,Ahertajantie,24.797984,60.17875,20,Espoo
525,Mäntyviita,24.810973999999998,60.178702,10,Espoo
527,Otsolahti,24.817423,60.178655000000006,18,Espoo
529,Keilaniemi (M),24.82895,60.175233,40,Espoo
531,Keilaranta,24.835132,60.178762,24,Espoo
532,Betonimies,24.831804,60.180027,16,Espoo
533,Tekniikantie,24.824747,60.180806000000004,18,Espoo
537,Innopoli,24.814220000000002,60.185095999999994,20,Espoo
538,Hagalundsparken,24.817403,60.18363000000001,14,Espoo
539,"Aalto University (M), Tietotie",24.820099,60.184987,20,Espoo
541,"Aalto University (M), Korkeakoulua",24.826670999999997,60.184312,42,Espoo
543,Otaranta,24.837132999999998,60.184830000000005,22,Espoo
545,Sähkömies,24.829985,60.188499,12,Espoo
547,Jämeräntaival,24.835033,60.188118,30,Espoo
549,Maarinranta,24.810192999999998,60.187529000000005,12,Espoo
551,Tietäjä,24.807083,60.18914300000001,20,Espoo
553,Metsänneidonpolku,24.806151999999997,60.18673100000001,19,Espoo
555,Kalevalantie,24.804022,60.184765000000006,21,Espoo
557,Louhentori,24.796959,60.18715,16,Espoo
559,Pohjankulma,24.794014,60.182880000000004,25,Espoo
561,Koivu-Mankkaa,24.78576,60.182976000000004,23,Espoo
563,Mankkaanlaaksontie,24.780478,60.188706,26,Espoo
565,Mankkaanaukio,24.769021,60.194599,20,Espoo
571,Tapiola Sports Park,24.784654,60.177749,32,Espoo
573,Sports Park (M),24.779428,60.17465,28,Espoo
575,Tontunmäentie,24.769667000000002,60.176106999999995,16,Espoo
577,Olarinluoma,24.760606,60.180848,18,Espoo
579,Niittymaa,24.775913,60.171127,21,Espoo
581,Niittykumpu (M),24.763184,60.170758,35,Espoo
583,Haukilahdenkatu,24.772707999999998,60.166481000000005,16,Espoo
585,Haukilahdenaukio,24.775882,60.162395999999994,16,Espoo
587,Hauenkallio,24.767831,60.162477,12,Espoo
589,Haukilahdenranta,24.769864000000002,60.158048,16,Espoo
591,Mellstenintie,24.773993,60.154941,25,Espoo
593,Toppelundintie,24.782477,60.1591405,12,Espoo
595,Westendintie,24.791754,60.158193999999995,16,Espoo
596,Toppelundinportti,24.7848628,60.1624471,20,Espoo
597,Linnakepolku,24.790132,60.1637,10,Espoo
601,Nokkala,24.754344,60.147974,18,Espoo
603,Matinlahdenranta,24.754196,60.151041000000006,20,Espoo
607,Nuottaniementie,24.741546,60.147921,15,Espoo
609,Sepetlahdentie,24.741234,60.152343,10,Espoo
611,Matinkartanontie,24.752489,60.156257999999994,21,Espoo
613,Matinkyläntie,24.744978,60.155689,15,Espoo
615,Tiistiläntie,24.737664000000002,60.156755000000004,24,Espoo
617,Tiistinkallio,24.729112,60.153737,12,Espoo
619,Etuniementie,24.724835000000002,60.160644999999995,10,Espoo
621,Hauenkalliontie,24.756272,60.161138,12,Espoo
623,Nelikkotie,24.74663,60.161588,16,Espoo
625,Suomenlahdentie,24.741294,60.160015,32,Espoo
627,Piispansilta,24.738416,60.162403000000005,44,Espoo
629,Piispanportti,24.732688,60.165603000000004,16,Espoo
631,Friisilänaukio,24.721367,60.162842000000005,12,Espoo
633,Avaruuskatu,24.724908,60.168971,16,Espoo
635,Kuunkatu,24.726025,60.172672999999996,24,Espoo
637,Ruomelantie,24.729314000000002,60.174524,12,Espoo
639,Itäportti,24.738122,60.174914,18,Espoo
641,Komeetankatu,24.735969,60.167216,16,Espoo
643,Auringonkatu,24.731472,60.171548,20,Espoo
645,Piispankallio,24.743532000000002,60.168441,16,Espoo
647,Lystimäki,24.745666,60.172814,12,Espoo
649,Lystimäensilta,24.752442000000002,60.17471,15,Espoo
651,Suurpellonaukio,24.744131,60.184596,24,Espoo
653,Lukutori,24.742570999999998,60.187052,14,Espoo
701,Gallen-Kallelan tie,24.840699,60.20614200000001,10,Espoo
703,Elfvik,24.8231,60.203852000000005,10,Espoo
705,Laajalahden keskus,24.80493,60.203892,19,Espoo
707,Majurinkulma,24.824954,60.210735,24,Espoo
709,Yhdyskunnankuja,24.819549,60.21250799999999,20,Espoo
711,Kirjurinkuja,24.826368,60.215751000000004,26,Espoo
713,Upseerinkatu,24.819395999999998,60.216067,30,Espoo
715,Komentajankatu,24.821932,60.216221999999995,12,Espoo
719,Säteri,24.811572,60.213443000000005,32,Espoo
721,Säterinrinne,24.805613,60.214193,16,Espoo
723,Säterinniitty,24.800486,60.214666,10,Espoo
725,Rummunlyöjänkatu,24.806279,60.217261,20,Espoo
727,Ratsutori,24.812419000000002,60.217310999999995,33,Espoo
729,Leppävaaranaukio,24.813885,60.21886899999999,30,Espoo
731,Leppävaarankäytävä,24.813437,60.220254000000004,21,Espoo
733,Läkkitori,24.813109,60.22101899999999,25,Espoo
735,Armas Launiksen katu,24.818128,60.22178100000001,20,Espoo
737,Muurarinkuja,24.812271,60.223769,19,Espoo
739,Postipuun koulu,24.826396,60.223827,16,Espoo
741,Gransinmäki,24.804898,60.222154,20,Espoo
745,Leppävaaran urheilupuisto,24.800971,60.224943,32,Espoo
747,Leppävaaran uimahalli,24.804735,60.226379,18,Espoo
749,Vallikatu,24.813871,60.228463,24,Espoo
751,Vallipolku,24.819614,60.227827000000005,20,Espoo
753,Linnuntie,24.813954000000003,60.234401,24,Espoo
755,Kutsuntatie,24.824561,60.230453000000004,16,Espoo
757,Painiitty,24.831397,60.235089,12,Espoo
761,Mäkkylän asema,24.839389999999998,60.220467000000006,32,Espoo
763,Kalkkipellonmäki,24.833536,60.220551,24,Espoo
767,Ruutikatu,24.820635,60.223377,10,Espoo
769,Tiurintie,24.814562,60.204951,12,Espoo
900,Orionintie,24.771826,60.18011800000001,20,Espoo
901,O'Bike Station,24.742219,60.163412,20,Espoo
902,Derby Business Park,24.835356,60.209017,20,Espoo
